Date,Year,Quarter,Month,MonthName,DayOfWeek,IsWeekend,Shift,ShiftStart,ShiftEnd,SeasonalIndex
2024-04-20,2024,Q2,4,April,Saturday,Yes,Afternoon,14:00,22:00,1.014
2024-04-20,2024,Q2,4,April,Saturday,Yes,Night,22:00,06:00,1.014
2024-04-21,2024,Q2,4,April,Sunday,Yes,Morning,06:00,14:00,0.456
2024-04-21,2024,Q2,4,April,Sunday,Yes,Afternoon,14:00,22:00,0.456
2024-04-21,2024,Q2,4,April,Sunday,Yes,Night,22:00,06:00,0.456
2024-04-22,2024,Q2,4,April,Monday,No,Morning,06:00,14:00,1.014
2024-04-22,2024,Q2,4,April,Monday,No,Afternoon,14:00,22:00,1.014
2024-04-22,2024,Q2,4,April,Monday,No,Night,22:00,06:00,1.014
2024-04-23,2024,Q2,4,April,Tuesday,No,Morning,06:00,14:00,1.014
2024-04-23,2024,Q2,4,April,Tuesday,No,Afternoon,14:00,22:00,1.014
2024-04-23,2024,Q2,4,April,Tuesday,No,Night,22:00,06:00,1.014
2024-04-24,2024,Q2,4,April,Wednesday,No,Morning,06:00,14:00,1.014
2024-04-24,2024,Q2,4,April,Wednesday,No,Afternoon,14:00,22:00,1.014
2024-04-24,2024,Q2,4,April,Wednesday,No,Night,22:00,06:00,1.014
2024-04-25,2024,Q2,4,April,Thursday,No,Morning,06:00,14:00,1.014
2024-04-25,2024,Q2,4,April,Thursday,No,Afternoon,14:00,22:00,1.014
2024-04-25,2024,Q2,4,April,Thursday,No,Night,22:00,06:00,1.014
2024-04-26,2024,Q2,4,April,Friday,No,Morning,06:00,14:00,1.014
2024-04-26,2024,Q2,4,April,Friday,No,Afternoon,14:00,22:00,1.014
2024-04-26,2024,Q2,4,April,Friday,No,Night,22:00,06:00,1.014
2024-04-27,2024,Q2,4,April,Saturday,Yes,Morning,06:00,14:00,1.015
2024-04-27,2024,Q2,4,April,Saturday,Yes,Afternoon,14:00,22:00,1.015
2024-04-27,2024,Q2,4,April,Saturday,Yes,Night,22:00,06:00,1.015
2024-04-28,2024,Q2,4,April,Sunday,Yes,Morning,06:00,14:00,0.457
2024-04-28,2024,Q2,4,April,Sunday,Yes,Afternoon,14:00,22:00,0.457
2024-04-28,2024,Q2,4,April,Sunday,Yes,Night,22:00,06:00,0.457
2024-04-29,2024,Q2,4,April,Monday,No,Morning,06:00,14:00,1.015
2024-04-29,2024,Q2,4,April,Monday,No,Afternoon,14:00,22:00,1.015
2024-04-29,2024,Q2,4,April,Monday,No,Night,22:00,06:00,1.015
2024-04-30,2024,Q2,4,April,Tuesday,No,Morning,06:00,14:00,1.015
2024-04-30,2024,Q2,4,April,Tuesday,No,Afternoon,14:00,22:00,1.015
2024-04-30,2024,Q2,4,April,Tuesday,No,Night,22:00,06:00,1.015
2024-05-01,2024,Q2,5,May,Wednesday,No,Morning,06:00,14:00,1.015
2024-05-01,2024,Q2,5,May,Wednesday,No,Afternoon,14:00,22:00,1.015
2024-05-01,2024,Q2,5,May,Wednesday,No,Night,22:00,06:00,1.015
2024-05-02,2024,Q2,5,May,Thursday,No,Morning,06:00,14:00,1.015
2024-05-02,2024,Q2,5,May,Thursday,No,Afternoon,14:00,22:00,1.015
2024-05-02,2024,Q2,5,May,Thursday,No,Night,22:00,06:00,1.015
2024-05-03,2024,Q2,5,May,Friday,No,Morning,06:00,14:00,1.015
2024-05-03,2024,Q2,5,May,Friday,No,Afternoon,14:00,22:00,1.015
2024-05-03,2024,Q2,5,May,Friday,No,Night,22:00,06:00,1.015
2024-05-04,2024,Q2,5,May,Saturday,Yes,Morning,06:00,14:00,1.015
2024-05-04,2024,Q2,5,May,Saturday,Yes,Afternoon,14:00,22:00,1.015
2024-05-04,2024,Q2,5,May,Saturday,Yes,Night,22:00,06:00,1.015
2024-05-05,2024,Q2,5,May,Sunday,Yes,Morning,06:00,14:00,0.457
2024-05-05,2024,Q2,5,May,Sunday,Yes,Afternoon,14:00,22:00,0.457
2024-05-05,2024,Q2,5,May,Sunday,Yes,Night,22:00,06:00,0.457
2024-05-06,2024,Q2,5,May,Monday,No,Morning,06:00,14:00,1.016
2024-05-06,2024,Q2,5,May,Monday,No,Afternoon,14:00,22:00,1.016
2024-05-06,2024,Q2,5,May,Monday,No,Night,22:00,06:00,1.016
2024-05-07,2024,Q2,5,May,Tuesday,No,Morning,06:00,14:00,1.016
2024-05-07,2024,Q2,5,May,Tuesday,No,Afternoon,14:00,22:00,1.016
2024-05-07,2024,Q2,5,May,Tuesday,No,Night,22:00,06:00,1.016
2024-05-08,2024,Q2,5,May,Wednesday,No,Morning,06:00,14:00,1.016
2024-05-08,2024,Q2,5,May,Wednesday,No,Afternoon,14:00,22:00,1.016
2024-05-08,2024,Q2,5,May,Wednesday,No,Night,22:00,06:00,1.016
2024-05-09,2024,Q2,5,May,Thursday,No,Morning,06:00,14:00,1.016
2024-05-09,2024,Q2,5,May,Thursday,No,Afternoon,14:00,22:00,1.016
2024-05-09,2024,Q2,5,May,Thursday,No,Night,22:00,06:00,1.016
2024-05-10,2024,Q2,5,May,Friday,No,Morning,06:00,14:00,1.016
2024-05-10,2024,Q2,5,May,Friday,No,Afternoon,14:00,22:00,1.016
2024-05-10,2024,Q2,5,May,Friday,No,Night,22:00,06:00,1.016
2024-05-11,2024,Q2,5,May,Saturday,Yes,Morning,06:00,14:00,1.016
2024-05-11,2024,Q2,5,May,Saturday,Yes,Afternoon,14:00,22:00,1.016
2024-05-11,2024,Q2,5,May,Saturday,Yes,Night,22:00,06:00,1.016
2024-05-12,2024,Q2,5,May,Sunday,Yes,Morning,06:00,14:00,0.457
2024-05-12,2024,Q2,5,May,Sunday,Yes,Afternoon,14:00,22:00,0.457
2024-05-12,2024,Q2,5,May,Sunday,Yes,Night,22:00,06:00,0.457
2024-05-13,2024,Q2,5,May,Monday,No,Morning,06:00,14:00,1.017
2024-05-13,2024,Q2,5,May,Monday,No,Afternoon,14:00,22:00,1.017
2024-05-13,2024,Q2,5,May,Monday,No,Night,22:00,06:00,1.017
2024-05-14,2024,Q2,5,May,Tuesday,No,Morning,06:00,14:00,1.017
2024-05-14,2024,Q2,5,May,Tuesday,No,Afternoon,14:00,22:00,1.017
2024-05-14,2024,Q2,5,May,Tuesday,No,Night,22:00,06:00,1.017
2024-05-15,2024,Q2,5,May,Wednesday,No,Morning,06:00,14:00,1.017
2024-05-15,2024,Q2,5,May,Wednesday,No,Afternoon,14:00,22:00,1.017
2024-05-15,2024,Q2,5,May,Wednesday,No,Night,22:00,06:00,1.017
2024-05-16,2024,Q2,5,May,Thursday,No,Morning,06:00,14:00,1.017
2024-05-16,2024,Q2,5,May,Thursday,No,Afternoon,14:00,22:00,1.017
2024-05-16,2024,Q2,5,May,Thursday,No,Night,22:00,06:00,1.017
2024-05-17,2024,Q2,5,May,Friday,No,Morning,06:00,14:00,1.017
2024-05-17,2024,Q2,5,May,Friday,No,Afternoon,14:00,22:00,1.017
2024-05-17,2024,Q2,5,May,Friday,No,Night,22:00,06:00,1.017
2024-05-18,2024,Q2,5,May,Saturday,Yes,Morning,06:00,14:00,1.017
2024-05-18,2024,Q2,5,May,Saturday,Yes,Afternoon,14:00,22:00,1.017
2024-05-18,2024,Q2,5,May,Saturday,Yes,Night,22:00,06:00,1.017
2024-05-19,2024,Q2,5,May,Sunday,Yes,Morning,06:00,14:00,0.458
2024-05-19,2024,Q2,5,May,Sunday,Yes,Afternoon,14:00,22:00,0.458
2024-05-19,2024,Q2,5,May,Sunday,Yes,Night,22:00,06:00,0.458
2024-05-20,2024,Q2,5,May,Monday,No,Morning,06:00,14:00,1.017
2024-05-20,2024,Q2,5,May,Monday,No,Afternoon,14:00,22:00,1.017
2024-05-20,2024,Q2,5,May,Monday,No,Night,22:00,06:00,1.017
2024-05-21,2024,Q2,5,May,Tuesday,No,Morning,06:00,14:00,1.018
2024-05-21,2024,Q2,5,May,Tuesday,No,Afternoon,14:00,22:00,1.018
2024-05-21,2024,Q2,5,May,Tuesday,No,Night,22:00,06:00,1.018
2024-05-22,2024,Q2,5,May,Wednesday,No,Morning,06:00,14:00,1.018
2024-05-22,2024,Q2,5,May,Wednesday,No,Afternoon,14:00,22:00,1.018
2024-05-22,2024,Q2,5,May,Wednesday,No,Night,22:00,06:00,1.018
2024-05-23,2024,Q2,5,May,Thursday,No,Morning,06:00,14:00,1.018
2024-05-23,2024,Q2,5,May,Thursday,No,Afternoon,14:00,22:00,1.018
2024-05-23,2024,Q2,5,May,Thursday,No,Night,22:00,06:00,1.018
2024-05-24,2024,Q2,5,May,Friday,No,Morning,06:00,14:00,1.018
2024-05-24,2024,Q2,5,May,Friday,No,Afternoon,14:00,22:00,1.018
2024-05-24,2024,Q2,5,May,Friday,No,Night,22:00,06:00,1.018
2024-05-25,2024,Q2,5,May,Saturday,Yes,Morning,06:00,14:00,1.018
2024-05-25,2024,Q2,5,May,Saturday,Yes,Afternoon,14:00,22:00,1.018
2024-05-25,2024,Q2,5,May,Saturday,Yes,Night,22:00,06:00,1.018
2024-05-26,2024,Q2,5,May,Sunday,Yes,Morning,06:00,14:00,0.458
2024-05-26,2024,Q2,5,May,Sunday,Yes,Afternoon,14:00,22:00,0.458
2024-05-26,2024,Q2,5,May,Sunday,Yes,Night,22:00,06:00,0.458
2024-05-27,2024,Q2,5,May,Monday,No,Morning,06:00,14:00,1.018
2024-05-27,2024,Q2,5,May,Monday,No,Afternoon,14:00,22:00,1.018
2024-05-27,2024,Q2,5,May,Monday,No,Night,22:00,06:00,1.018
2024-05-28,2024,Q2,5,May,Tuesday,No,Morning,06:00,14:00,1.018
2024-05-28,2024,Q2,5,May,Tuesday,No,Afternoon,14:00,22:00,1.018
2024-05-28,2024,Q2,5,May,Tuesday,No,Night,22:00,06:00,1.018
2024-05-29,2024,Q2,5,May,Wednesday,No,Morning,06:00,14:00,1.018
2024-05-29,2024,Q2,5,May,Wednesday,No,Afternoon,14:00,22:00,1.018
2024-05-29,2024,Q2,5,May,Wednesday,No,Night,22:00,06:00,1.018
2024-05-30,2024,Q2,5,May,Thursday,No,Morning,06:00,14:00,1.019
2024-05-30,2024,Q2,5,May,Thursday,No,Afternoon,14:00,22:00,1.019
2024-05-30,2024,Q2,5,May,Thursday,No,Night,22:00,06:00,1.019
2024-05-31,2024,Q2,5,May,Friday,No,Morning,06:00,14:00,1.019
2024-05-31,2024,Q2,5,May,Friday,No,Afternoon,14:00,22:00,1.019
2024-05-31,2024,Q2,5,May,Friday,No,Night,22:00,06:00,1.019
2024-06-01,2024,Q2,6,June,Saturday,Yes,Morning,06:00,14:00,1.019
2024-06-01,2024,Q2,6,June,Saturday,Yes,Afternoon,14:00,22:00,1.019
2024-06-01,2024,Q2,6,June,Saturday,Yes,Night,22:00,06:00,1.019
2024-06-02,2024,Q2,6,June,Sunday,Yes,Morning,06:00,14:00,0.459
2024-06-02,2024,Q2,6,June,Sunday,Yes,Afternoon,14:00,22:00,0.459
2024-06-02,2024,Q2,6,June,Sunday,Yes,Night,22:00,06:00,0.459
2024-06-03,2024,Q2,6,June,Monday,No,Morning,06:00,14:00,1.019
2024-06-03,2024,Q2,6,June,Monday,No,Afternoon,14:00,22:00,1.019
2024-06-03,2024,Q2,6,June,Monday,No,Night,22:00,06:00,1.019
2024-06-04,2024,Q2,6,June,Tuesday,No,Morning,06:00,14:00,1.019
2024-06-04,2024,Q2,6,June,Tuesday,No,Afternoon,14:00,22:00,1.019
2024-06-04,2024,Q2,6,June,Tuesday,No,Night,22:00,06:00,1.019
2024-06-05,2024,Q2,6,June,Wednesday,No,Morning,06:00,14:00,1.019
2024-06-05,2024,Q2,6,June,Wednesday,No,Afternoon,14:00,22:00,1.019
2024-06-05,2024,Q2,6,June,Wednesday,No,Night,22:00,06:00,1.019
2024-06-06,2024,Q2,6,June,Thursday,No,Morning,06:00,14:00,1.019
2024-06-06,2024,Q2,6,June,Thursday,No,Afternoon,14:00,22:00,1.019
2024-06-06,2024,Q2,6,June,Thursday,No,Night,22:00,06:00,1.019
2024-06-07,2024,Q2,6,June,Friday,No,Morning,06:00,14:00,1.02
2024-06-07,2024,Q2,6,June,Friday,No,Afternoon,14:00,22:00,1.02
2024-06-07,2024,Q2,6,June,Friday,No,Night,22:00,06:00,1.02
2024-06-08,2024,Q2,6,June,Saturday,Yes,Morning,06:00,14:00,1.02
2024-06-08,2024,Q2,6,June,Saturday,Yes,Afternoon,14:00,22:00,1.02
2024-06-08,2024,Q2,6,June,Saturday,Yes,Night,22:00,06:00,1.02
2024-06-09,2024,Q2,6,June,Sunday,Yes,Morning,06:00,14:00,0.459
2024-06-09,2024,Q2,6,June,Sunday,Yes,Afternoon,14:00,22:00,0.459
2024-06-09,2024,Q2,6,June,Sunday,Yes,Night,22:00,06:00,0.459
2024-06-10,2024,Q2,6,June,Monday,No,Morning,06:00,14:00,1.02
2024-06-10,2024,Q2,6,June,Monday,No,Afternoon,14:00,22:00,1.02
2024-06-10,2024,Q2,6,June,Monday,No,Night,22:00,06:00,1.02
2024-06-11,2024,Q2,6,June,Tuesday,No,Morning,06:00,14:00,1.02
2024-06-11,2024,Q2,6,June,Tuesday,No,Afternoon,14:00,22:00,1.02
2024-06-11,2024,Q2,6,June,Tuesday,No,Night,22:00,06:00,1.02
2024-06-12,2024,Q2,6,June,Wednesday,No,Morning,06:00,14:00,1.02
2024-06-12,2024,Q2,6,June,Wednesday,No,Afternoon,14:00,22:00,1.02
2024-06-12,2024,Q2,6,June,Wednesday,No,Night,22:00,06:00,1.02
2024-06-13,2024,Q2,6,June,Thursday,No,Morning,06:00,14:00,1.02
2024-06-13,2024,Q2,6,June,Thursday,No,Afternoon,14:00,22:00,1.02
2024-06-13,2024,Q2,6,June,Thursday,No,Night,22:00,06:00,1.02
2024-06-14,2024,Q2,6,June,Friday,No,Morning,06:00,14:00,1.02
2024-06-14,2024,Q2,6,June,Friday,No,Afternoon,14:00,22:00,1.02
2024-06-14,2024,Q2,6,June,Friday,No,Night,22:00,06:00,1.02
2024-06-15,2024,Q2,6,June,Saturday,Yes,Morning,06:00,14:00,1.021
2024-06-15,2024,Q2,6,June,Saturday,Yes,Afternoon,14:00,22:00,1.021
2024-06-15,2024,Q2,6,June,Saturday,Yes,Night,22:00,06:00,1.021
2024-06-16,2024,Q2,6,June,Sunday,Yes,Morning,06:00,14:00,0.459
2024-06-16,2024,Q2,6,June,Sunday,Yes,Afternoon,14:00,22:00,0.459
2024-06-16,2024,Q2,6,June,Sunday,Yes,Night,22:00,06:00,0.459
2024-06-17,2024,Q2,6,June,Monday,No,Morning,06:00,14:00,1.021
2024-06-17,2024,Q2,6,June,Monday,No,Afternoon,14:00,22:00,1.021
2024-06-17,2024,Q2,6,June,Monday,No,Night,22:00,06:00,1.021
2024-06-18,2024,Q2,6,June,Tuesday,No,Morning,06:00,14:00,1.021
2024-06-18,2024,Q2,6,June,Tuesday,No,Afternoon,14:00,22:00,1.021
2024-06-18,2024,Q2,6,June,Tuesday,No,Night,22:00,06:00,1.021
2024-06-19,2024,Q2,6,June,Wednesday,No,Morning,06:00,14:00,1.021
2024-06-19,2024,Q2,6,June,Wednesday,No,Afternoon,14:00,22:00,1.021
2024-06-19,2024,Q2,6,June,Wednesday,No,Night,22:00,06:00,1.021
2024-06-20,2024,Q2,6,June,Thursday,No,Morning,06:00,14:00,1.021
2024-06-20,2024,Q2,6,June,Thursday,No,Afternoon,14:00,22:00,1.021
2024-06-20,2024,Q2,6,June,Thursday,No,Night,22:00,06:00,1.021
2024-06-21,2024,Q2,6,June,Friday,No,Morning,06:00,14:00,1.021
2024-06-21,2024,Q2,6,June,Friday,No,Afternoon,14:00,22:00,1.021
2024-06-21,2024,Q2,6,June,Friday,No,Night,22:00,06:00,1.021
2024-06-22,2024,Q2,6,June,Saturday,Yes,Morning,06:00,14:00,1.021
2024-06-22,2024,Q2,6,June,Saturday,Yes,Afternoon,14:00,22:00,1.021
2024-06-22,2024,Q2,6,June,Saturday,Yes,Night,22:00,06:00,1.021
2024-06-23,2024,Q2,6,June,Sunday,Yes,Morning,06:00,14:00,0.46
2024-06-23,2024,Q2,6,June,Sunday,Yes,Afternoon,14:00,22:00,0.46
2024-06-23,2024,Q2,6,June,Sunday,Yes,Night,22:00,06:00,0.46
2024-06-24,2024,Q2,6,June,Monday,No,Morning,06:00,14:00,1.022
2024-06-24,2024,Q2,6,June,Monday,No,Afternoon,14:00,22:00,1.022
2024-06-24,2024,Q2,6,June,Monday,No,Night,22:00,06:00,1.022
2024-06-25,2024,Q2,6,June,Tuesday,No,Morning,06:00,14:00,1.022
2024-06-25,2024,Q2,6,June,Tuesday,No,Afternoon,14:00,22:00,1.022
2024-06-25,2024,Q2,6,June,Tuesday,No,Night,22:00,06:00,1.022
2024-06-26,2024,Q2,6,June,Wednesday,No,Morning,06:00,14:00,1.022
2024-06-26,2024,Q2,6,June,Wednesday,No,Afternoon,14:00,22:00,1.022
2024-06-26,2024,Q2,6,June,Wednesday,No,Night,22:00,06:00,1.022
2024-06-27,2024,Q2,6,June,Thursday,No,Morning,06:00,14:00,1.022
2024-06-27,2024,Q2,6,June,Thursday,No,Afternoon,14:00,22:00,1.022
2024-06-27,2024,Q2,6,June,Thursday,No,Night,22:00,06:00,1.022
2024-06-28,2024,Q2,6,June,Friday,No,Morning,06:00,14:00,1.022
2024-06-28,2024,Q2,6,June,Friday,No,Afternoon,14:00,22:00,1.022
2024-06-28,2024,Q2,6,June,Friday,No,Night,22:00,06:00,1.022
2024-06-29,2024,Q2,6,June,Saturday,Yes,Morning,06:00,14:00,1.022
2024-06-29,2024,Q2,6,June,Saturday,Yes,Afternoon,14:00,22:00,1.022
2024-06-29,2024,Q2,6,June,Saturday,Yes,Night,22:00,06:00,1.022
2024-06-30,2024,Q2,6,June,Sunday,Yes,Morning,06:00,14:00,0.46
2024-06-30,2024,Q2,6,June,Sunday,Yes,Afternoon,14:00,22:00,0.46
2024-06-30,2024,Q2,6,June,Sunday,Yes,Night,22:00,06:00,0.46
2024-07-01,2024,Q3,7,July,Monday,No,Morning,06:00,14:00,1.176
2024-07-01,2024,Q3,7,July,Monday,No,Afternoon,14:00,22:00,1.176
2024-07-01,2024,Q3,7,July,Monday,No,Night,22:00,06:00,1.176
2024-07-02,2024,Q3,7,July,Tuesday,No,Morning,06:00,14:00,1.176
2024-07-02,2024,Q3,7,July,Tuesday,No,Afternoon,14:00,22:00,1.176
2024-07-02,2024,Q3,7,July,Tuesday,No,Night,22:00,06:00,1.176
2024-07-03,2024,Q3,7,July,Wednesday,No,Morning,06:00,14:00,1.176
2024-07-03,2024,Q3,7,July,Wednesday,No,Afternoon,14:00,22:00,1.176
2024-07-03,2024,Q3,7,July,Wednesday,No,Night,22:00,06:00,1.176
2024-07-04,2024,Q3,7,July,Thursday,No,Morning,06:00,14:00,1.176
2024-07-04,2024,Q3,7,July,Thursday,No,Afternoon,14:00,22:00,1.176
2024-07-04,2024,Q3,7,July,Thursday,No,Night,22:00,06:00,1.176
2024-07-05,2024,Q3,7,July,Friday,No,Morning,06:00,14:00,1.177
2024-07-05,2024,Q3,7,July,Friday,No,Afternoon,14:00,22:00,1.177
2024-07-05,2024,Q3,7,July,Friday,No,Night,22:00,06:00,1.177
2024-07-06,2024,Q3,7,July,Saturday,Yes,Morning,06:00,14:00,1.177
2024-07-06,2024,Q3,7,July,Saturday,Yes,Afternoon,14:00,22:00,1.177
2024-07-06,2024,Q3,7,July,Saturday,Yes,Night,22:00,06:00,1.177
2024-07-07,2024,Q3,7,July,Sunday,Yes,Morning,06:00,14:00,0.53
2024-07-07,2024,Q3,7,July,Sunday,Yes,Afternoon,14:00,22:00,0.53
2024-07-07,2024,Q3,7,July,Sunday,Yes,Night,22:00,06:00,0.53
2024-07-08,2024,Q3,7,July,Monday,No,Morning,06:00,14:00,1.177
2024-07-08,2024,Q3,7,July,Monday,No,Afternoon,14:00,22:00,1.177
2024-07-08,2024,Q3,7,July,Monday,No,Night,22:00,06:00,1.177
2024-07-09,2024,Q3,7,July,Tuesday,No,Morning,06:00,14:00,1.177
2024-07-09,2024,Q3,7,July,Tuesday,No,Afternoon,14:00,22:00,1.177
2024-07-09,2024,Q3,7,July,Tuesday,No,Night,22:00,06:00,1.177
2024-07-10,2024,Q3,7,July,Wednesday,No,Morning,06:00,14:00,1.177
2024-07-10,2024,Q3,7,July,Wednesday,No,Afternoon,14:00,22:00,1.177
2024-07-10,2024,Q3,7,July,Wednesday,No,Night,22:00,06:00,1.177
2024-07-11,2024,Q3,7,July,Thursday,No,Morning,06:00,14:00,1.177
2024-07-11,2024,Q3,7,July,Thursday,No,Afternoon,14:00,22:00,1.177
2024-07-11,2024,Q3,7,July,Thursday,No,Night,22:00,06:00,1.177
2024-07-12,2024,Q3,7,July,Friday,No,Morning,06:00,14:00,1.178
2024-07-12,2024,Q3,7,July,Friday,No,Afternoon,14:00,22:00,1.178
2024-07-12,2024,Q3,7,July,Friday,No,Night,22:00,06:00,1.178
2024-07-13,2024,Q3,7,July,Saturday,Yes,Morning,06:00,14:00,1.178
2024-07-13,2024,Q3,7,July,Saturday,Yes,Afternoon,14:00,22:00,1.178
2024-07-13,2024,Q3,7,July,Saturday,Yes,Night,22:00,06:00,1.178
2024-07-14,2024,Q3,7,July,Sunday,Yes,Morning,06:00,14:00,0.53
2024-07-14,2024,Q3,7,July,Sunday,Yes,Afternoon,14:00,22:00,0.53
2024-07-14,2024,Q3,7,July,Sunday,Yes,Night,22:00,06:00,0.53
2024-07-15,2024,Q3,7,July,Monday,No,Morning,06:00,14:00,1.178
2024-07-15,2024,Q3,7,July,Monday,No,Afternoon,14:00,22:00,1.178
2024-07-15,2024,Q3,7,July,Monday,No,Night,22:00,06:00,1.178
2024-07-16,2024,Q3,7,July,Tuesday,No,Morning,06:00,14:00,1.178
2024-07-16,2024,Q3,7,July,Tuesday,No,Afternoon,14:00,22:00,1.178
2024-07-16,2024,Q3,7,July,Tuesday,No,Night,22:00,06:00,1.178
2024-07-17,2024,Q3,7,July,Wednesday,No,Morning,06:00,14:00,1.178
2024-07-17,2024,Q3,7,July,Wednesday,No,Afternoon,14:00,22:00,1.178
2024-07-17,2024,Q3,7,July,Wednesday,No,Night,22:00,06:00,1.178
2024-07-18,2024,Q3,7,July,Thursday,No,Morning,06:00,14:00,1.178
2024-07-18,2024,Q3,7,July,Thursday,No,Afternoon,14:00,22:00,1.178
2024-07-18,2024,Q3,7,July,Thursday,No,Night,22:00,06:00,1.178
2024-07-19,2024,Q3,7,July,Friday,No,Morning,06:00,14:00,1.178
2024-07-19,2024,Q3,7,July,Friday,No,Afternoon,14:00,22:00,1.178
2024-07-19,2024,Q3,7,July,Friday,No,Night,22:00,06:00,1.178
2024-07-20,2024,Q3,7,July,Saturday,Yes,Morning,06:00,14:00,1.179
2024-07-20,2024,Q3,7,July,Saturday,Yes,Afternoon,14:00,22:00,1.179
2024-07-20,2024,Q3,7,July,Saturday,Yes,Night,22:00,06:00,1.179
2024-07-21,2024,Q3,7,July,Sunday,Yes,Morning,06:00,14:00,0.53
2024-07-21,2024,Q3,7,July,Sunday,Yes,Afternoon,14:00,22:00,0.53
2024-07-21,2024,Q3,7,July,Sunday,Yes,Night,22:00,06:00,0.53
2024-07-22,2024,Q3,7,July,Monday,No,Morning,06:00,14:00,1.179
2024-07-22,2024,Q3,7,July,Monday,No,Afternoon,14:00,22:00,1.179
2024-07-22,2024,Q3,7,July,Monday,No,Night,22:00,06:00,1.179
2024-07-23,2024,Q3,7,July,Tuesday,No,Morning,06:00,14:00,1.179
2024-07-23,2024,Q3,7,July,Tuesday,No,Afternoon,14:00,22:00,1.179
2024-07-23,2024,Q3,7,July,Tuesday,No,Night,22:00,06:00,1.179
2024-07-24,2024,Q3,7,July,Wednesday,No,Morning,06:00,14:00,1.179
2024-07-24,2024,Q3,7,July,Wednesday,No,Afternoon,14:00,22:00,1.179
2024-07-24,2024,Q3,7,July,Wednesday,No,Night,22:00,06:00,1.179
2024-07-25,2024,Q3,7,July,Thursday,No,Morning,06:00,14:00,1.179
2024-07-25,2024,Q3,7,July,Thursday,No,Afternoon,14:00,22:00,1.179
2024-07-25,2024,Q3,7,July,Thursday,No,Night,22:00,06:00,1.179
2024-07-26,2024,Q3,7,July,Friday,No,Morning,06:00,14:00,1.179
2024-07-26,2024,Q3,7,July,Friday,No,Afternoon,14:00,22:00,1.179
2024-07-26,2024,Q3,7,July,Friday,No,Night,22:00,06:00,1.179
2024-07-27,2024,Q3,7,July,Saturday,Yes,Morning,06:00,14:00,1.18
2024-07-27,2024,Q3,7,July,Saturday,Yes,Afternoon,14:00,22:00,1.18
2024-07-27,2024,Q3,7,July,Saturday,Yes,Night,22:00,06:00,1.18
2024-07-28,2024,Q3,7,July,Sunday,Yes,Morning,06:00,14:00,0.531
2024-07-28,2024,Q3,7,July,Sunday,Yes,Afternoon,14:00,22:00,0.531
2024-07-28,2024,Q3,7,July,Sunday,Yes,Night,22:00,06:00,0.531
2024-07-29,2024,Q3,7,July,Monday,No,Morning,06:00,14:00,1.18
2024-07-29,2024,Q3,7,July,Monday,No,Afternoon,14:00,22:00,1.18
2024-07-29,2024,Q3,7,July,Monday,No,Night,22:00,06:00,1.18
2024-07-30,2024,Q3,7,July,Tuesday,No,Morning,06:00,14:00,1.18
2024-07-30,2024,Q3,7,July,Tuesday,No,Afternoon,14:00,22:00,1.18
2024-07-30,2024,Q3,7,July,Tuesday,No,Night,22:00,06:00,1.18
2024-07-31,2024,Q3,7,July,Wednesday,No,Morning,06:00,14:00,1.18
2024-07-31,2024,Q3,7,July,Wednesday,No,Afternoon,14:00,22:00,1.18
2024-07-31,2024,Q3,7,July,Wednesday,No,Night,22:00,06:00,1.18
2024-08-01,2024,Q3,8,August,Thursday,No,Morning,06:00,14:00,1.488
2024-08-01,2024,Q3,8,August,Thursday,No,Afternoon,14:00,22:00,1.488
2024-08-01,2024,Q3,8,August,Thursday,No,Night,22:00,06:00,1.488
2024-08-02,2024,Q3,8,August,Friday,No,Morning,06:00,14:00,1.488
2024-08-02,2024,Q3,8,August,Friday,No,Afternoon,14:00,22:00,1.488
2024-08-02,2024,Q3,8,August,Friday,No,Night,22:00,06:00,1.488
2024-08-03,2024,Q3,8,August,Saturday,Yes,Morning,06:00,14:00,1.489
2024-08-03,2024,Q3,8,August,Saturday,Yes,Afternoon,14:00,22:00,1.489
2024-08-03,2024,Q3,8,August,Saturday,Yes,Night,22:00,06:00,1.489
2024-08-04,2024,Q3,8,August,Sunday,Yes,Morning,06:00,14:00,0.67
2024-08-04,2024,Q3,8,August,Sunday,Yes,Afternoon,14:00,22:00,0.67
2024-08-04,2024,Q3,8,August,Sunday,Yes,Night,22:00,06:00,0.67
2024-08-05,2024,Q3,8,August,Monday,No,Morning,06:00,14:00,1.489
2024-08-05,2024,Q3,8,August,Monday,No,Afternoon,14:00,22:00,1.489
2024-08-05,2024,Q3,8,August,Monday,No,Night,22:00,06:00,1.489
2024-08-06,2024,Q3,8,August,Tuesday,No,Morning,06:00,14:00,1.489
2024-08-06,2024,Q3,8,August,Tuesday,No,Afternoon,14:00,22:00,1.489
2024-08-06,2024,Q3,8,August,Tuesday,No,Night,22:00,06:00,1.489
2024-08-07,2024,Q3,8,August,Wednesday,No,Morning,06:00,14:00,1.489
2024-08-07,2024,Q3,8,August,Wednesday,No,Afternoon,14:00,22:00,1.489
2024-08-07,2024,Q3,8,August,Wednesday,No,Night,22:00,06:00,1.489
2024-08-08,2024,Q3,8,August,Thursday,No,Morning,06:00,14:00,1.49
2024-08-08,2024,Q3,8,August,Thursday,No,Afternoon,14:00,22:00,1.49
2024-08-08,2024,Q3,8,August,Thursday,No,Night,22:00,06:00,1.49
